eventno	jetmultiplicity	highb_Eta	highb_Phi	highb_pT	highb_Px	highb_Py	highb_Pz	highb_E	lowb_Eta	lowb_Phi	lowb_pT	lowb_Px	lowb_Py	lowb_Pz	lowb_E	genphoton_Eta	genphoton_Phi	genphoton_pT	genphoton_Px	genphoton_Py	genphoton_Pz	genphoton_E	jet1_Eta	jet1_Phi	jet1_pT	jet1_Px	jet1_Py	jet1_Pz	jet1_E	jet2_Eta	jet2_Phi	jet2_pT	jet2_Px	jet2_Py	jet2_Pz	jet2_E	jet3_Eta	jet3_Phi	jet3_pT	jet3_Px	jet3_Py	jet3_Pz	jet3_E	jet4_Eta	jet4_Phi	jet4_pT	jet4_Px	jet4_Py	jet4_Pz	jet4_E	isophoton_Eta	isophoton_Phi	isophoton_pT	isophoton_Px	isophoton_Py	isophoton_Pz	isophoton_E	jet1_btag	jet2_btag	jet3_btag	jet4_btag	invmass_2j1p	delta_eta_jet1_jet2	delta_phi_jet1_jet2	deltaR_jet1_jet2
258676	2	-0.399411	1.64217	48.815	-3.48103	48.6907	-20.0198	52.9696	-1.96394	1.99404	15.5918	-6.40395	14.216	-54.4703	56.8526	-0.203137	-1.41493	63.6786	9.88498	-62.9067	-13.0246	64.997	-0.347052	1.66253	56.4873	-5.17463	56.2498	-19.9999	59.9234	-1.55445	2.15973	24.3146	-13.5061	20.2185	-54.9653	60.1031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.254568	-1.42302	57.8111	8.51202	-57.181	-14.8764	59.6945	1	1	0	0	154.1191816293024	1.207398	-0.4972000000000001	1.3057632903417067
259008	2	0.563016	1.58537	30.0478	-0.437863	30.0446	17.8254	35.2521	-0.923246	-1.21056	29.993	10.5724	-28.0679	-31.7959	43.9619	1.02234	-2.94896	10.3255	-10.1346	-1.97676	12.4936	16.2082	-1.03094	-1.26877	30.8608	9.17969	-29.464	-37.7586	48.7658	0.58441	1.58547	27.1898	-0.398975	27.1868	16.8101	31.9666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.01092	-2.96188	10.384	-10.2168	-1.85615	12.379	16.1576	1	1	0	0	96.41104110733518	-1.6153499999999998	-2.85424	3.2796404681153692
259544	2	-1.48406	1.83768	67.1561	-17.7105	64.7786	-140.493	155.79	-0.459509	-1.07735	45.4344	21.5206	-40.0144	-21.62	50.5351	-0.383105	-1.72345	25.0557	-3.81005	-24.7643	-9.83549	26.917	-1.84978	1.99837	83.4247	-34.5928	75.9145	-258.665	271.786	-1.05435	-1.14325	66.7769	27.6881	-60.7662	-84.1955	107.462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.09359	-1.80829	25.6142	-6.02607	-24.8953	-33.9382	42.5193	1	1	0	0	188.80727265072997	-0.7954300000000001	3.141565307179586	3.2407007674536024
259746	2	-0.395902	-2.6406	25.7696	-22.6027	-12.377	-10.4708	28.2099	0.531066	-0.0452772	24.5226	24.4974	-1.10993	13.6439	28.4535	-0.0838924	1.71037	13.6193	-1.89474	13.4869	-1.1439	13.6673	-0.681801	-2.87951	27.0893	-26.1642	-7.0186	-19.934	33.6332	0.347124	-0.0393977	26.3643	26.3438	-1.03842	9.33657	27.9687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.104287	1.57258	15.0359	-0.0268816	15.0359	1.57089	15.1178	1	1	0	0	75.86636840362335	-1.028925	-2.8401123	3.020749001859686
260075	2	-1.23808	2.33276	88.6386	-61.1913	64.1282	-140.006	165.773	-1.08932	-0.917954	82.9923	50.4134	-65.9258	-109.376	137.379	-1.00364	0.16527	10.9268	10.7779	1.79766	-12.9026	16.9077	-1.17929	-0.750857	95.3368	69.7011	-65.045	-140.362	169.678	-1.51953	2.1783	87.9169	-50.1846	72.1864	-191.275	210.512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.10209	0.156665	14.4115	14.235	2.24855	-19.2989	24.0861	1	1	0	0	197.62546447547564	0.3402400000000001	-2.929157	2.9488512997859013
261144	2	1.73209	0.841167	44.6952	29.7935	33.3168	122.365	130.357	0.937733	-2.62752	18.8125	-16.3809	-9.25068	20.3426	28.1038	0.769972	-2.07925	27.5513	-13.4126	-24.0661	23.3729	36.1298	1.78453	1.14479	39.0214	16.1251	35.5338	112.946	119.497	0.954461	-2.93266	22.919	-22.4206	-4.75368	25.3513	34.1756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.779732	-2.48103	27.5351	-21.7429	-16.8945	23.7127	36.3383	1	1	0	0	94.22281943067505	0.830069	2.2057353071795864	2.356752594164187
261299	3	0.903012	2.93504	31.0608	-30.4005	6.3702	32.0186	44.8559	-1.76077	0.284898	20.3151	19.4962	5.70976	-57.3393	61.013	2.43432	-0.836505	16.2736	10.9043	-12.08	92.1115	93.538	-0.997253	-2.07382	44.4889	-21.447	-38.9781	-52.0951	68.5067	-1.88566	0.464909	31.0809	27.782	13.9348	-100.065	104.781	1.0189	-3.13493	25.8362	-25.8356	-0.172188	31.1219	40.4485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.84779	-0.667367	23.4836	18.4453	-14.5344	72.6603	76.361	1	1	0	0	231.99956380620634	0.888407	-2.538729	2.689686214615006
261540	2	0.0624117	0.356089	60.4447	56.6529	21.0717	3.7749	60.7446	0.170071	-2.85793	35.4133	-33.998	-9.91138	6.05184	36.2328	-0.886975	-2.68386	25.2546	-22.6549	-11.1603	-25.4551	35.8575	0.0723156	-3.00148	57.2808	-56.7195	-7.99976	4.14591	57.4307	0.266843	0.427774	33.094	30.112	13.7289	8.93609	34.2793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.997997	-2.80942	23.5818	-22.2927	-7.69006	-27.6406	36.3332	1	1	0	0	117.4224572430402	-0.19452740000000002	2.8539313071795864	2.860553235905695
261711	5	-1.36883	2.64693	92.1812	-81.1311	43.762	-169.445	192.954	-1.27241	-0.635773	81.3787	65.4784	-48.3227	-133.839	156.708	-1.29033	0.283516	16.3036	15.6528	4.56066	-27.3803	31.8668	-1.15783	2.42756	99.51	-75.2026	65.1675	-142.739	174.002	-1.40866	-0.46655	76.9993	68.77	-34.6348	-148.069	166.893	2.14293	-2.57361	40.1374	-33.8352	-21.5914	168.718	173.427	-0.599407	-2.8541	31.6836	-30.3832	-8.9839	-20.1492	37.5478	-1.47072	0.35241	20.065	18.8319	6.92564	-41.36	45.9702	1	1	0	0	194.35079848303772	0.2508300000000001	2.8941100000000004	2.9049592735527296
262348	2	-1.77477	-0.46465	17.5062	15.6502	-7.84469	-50.1498	53.325	1.91598	1.99245	13.7155	-5.61331	12.5142	45.5791	47.8295	-2.20665	-2.70614	11.0699	-10.0368	-4.66949	-49.6771	50.8956	-1.38748	-0.172294	73.8547	72.7612	-12.6618	-138.663	157.105	0.855326	1.01518	33.2831	17.5558	28.2764	32.0682	46.2183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.11565	2.78049	39.0278	-36.5108	13.7888	-53.1531	65.9426	1	1	0	0	207.90638820969403	-2.242806	-1.187474	2.537769346160521
262975	3	1.04958	2.39673	32.1131	-23.609	21.7684	40.2437	51.7	1.37453	0.0755975	25.7783	25.7047	1.94692	47.693	54.4172	1.07866	-1.65893	23.8077	-2.09566	-23.7153	30.9581	39.054	0.623332	2.57637	32.3654	-27.3316	17.3351	21.5064	38.8593	1.5153	0.0548441	29.2669	29.2229	1.60431	63.3778	69.809	0.813863	-0.189983	29.1447	28.6203	-5.50377	26.4264	39.3417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500649	-1.86574	24.9068	-7.24003	-23.8313	12.997	28.0939	1	1	0	0	95.23985791156448	-0.8919680000000001	2.5215259	2.674640121099437
263096	2	1.36433	0.342978	63.8599	60.1405	21.4756	116.785	133.188	1.62368	-1.97892	59.1006	-23.4562	-54.2465	144.045	155.769	0.532214	2.41248	49.1902	-36.6843	32.7709	27.4333	56.3228	1.09318	0.390034	68.779	63.6134	26.1512	91.0844	114.135	1.61	-2.07539	50.4256	-24.3782	-44.1413	121.095	131.174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.503252	2.55337	55.9788	-46.5703	31.0618	29.3757	63.2184	1	1	0	0	191.35207650258212	-0.5168200000000001	2.465424	2.5190113958011384
263656	2	1.5854	0.398861	27.4164	25.2643	10.6477	64.1049	69.8798	0.264196	-2.23532	17.1671	-10.5867	-13.5142	4.58844	18.3808	0.618263	2.94872	14.955	-14.6777	2.8665	9.84652	17.9054	-0.077093	-2.21979	28.769	-17.3875	-22.9201	-2.22009	28.8545	2.42727	0.3054	27.7162	26.4337	8.33355	155.76	158.207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.563263	2.86772	15.1883	-14.6223	4.10782	9.01461	17.662	1	1	0	0	123.88237488116178	-2.504363	-2.5251900000000003	3.556461524024828
263747	2	0.631196	0.625265	30.5322	24.7558	17.8709	20.5772	37.1178	1.89623	-2.29058	21.8579	-14.4091	-16.436	71.1539	74.5838	2.18399	-3.0038	10.4457	-10.3466	-1.43483	45.7996	46.9757	0.354739	1.38571	55.501	10.2139	54.5531	20.1039	59.0299	-0.0441628	-0.58093	35.4394	29.6256	-19.4492	-1.56561	35.4739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.27275	2.63667	10.6831	-9.35002	5.16786	51.2951	52.3957	1	1	0	0	118.95939516149994	0.39890180000000003	1.96664	2.006687702569396
264550	3	0.339795	0.00582247	52.1903	52.1894	0.303875	18.0772	55.432	1.81688	2.99417	45.1194	-44.63	6.62746	135.135	142.545	-1.14443	-2.39951	10.2561	-7.55938	-6.93134	-14.4727	17.7383	1.8208	2.97701	47.2372	-46.5988	7.73942	142.063	149.71	0.547449	-0.112116	41.9494	41.6861	-4.69334	24.1296	48.3941	0.240584	0.272595	26.1254	25.1608	7.0338	6.34616	26.8852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.04522	-2.37706	11.6863	-8.43411	-8.08925	-14.5635	18.6726	1	1	1	0	154.26335532217303	1.273351	3.089126	3.341275536838738
264607	2	-0.16616	-2.05901	63.1742	-29.6318	-55.7937	-10.5454	64.2205	1.64951	2.36301	31.7168	-22.5795	22.2738	79.4866	85.7098	0.254366	0.570734	62.0452	52.2113	33.5199	15.9529	64.0632	-0.135045	-2.06121	58.3852	-27.499	-51.5038	-7.90861	58.9184	1.66131	2.29683	22.7041	-15.0734	16.9785	57.6267	61.938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.259033	0.563652	60.2226	50.9068	32.1756	15.7747	62.2544	1	1	0	0	170.77844190999608	-1.7963550000000001	1.9251453071795863	2.633073439876029
264624	3	-1.62496	3.10033	71.3642	-71.3034	2.94396	-174.175	188.287	-0.70453	-0.151441	59.9273	59.2415	-9.0408	-45.8011	75.5719	-0.212007	0.468005	13.5153	12.062	6.09684	-2.88685	13.8202	-0.678273	-0.0534316	62.9279	62.8381	-3.36074	-46.0311	77.9666	-2.02244	2.89064	51.8356	-50.2119	12.8724	-192.425	199.284	-2.34782	-2.72804	26.688	-24.4382	-10.7249	-138.339	140.89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.254278	0.488914	14.6667	12.9484	6.88846	-3.76974	15.1434	1	1	0	0	160.92815033772044	1.3441670000000001	-2.9440716	3.2364088910110786
264828	4	1.28256	1.13043	62.2378	26.5302	56.3	103.581	120.932	0.794531	-1.20964	38.6835	13.669	-36.1881	34.0726	51.7634	-0.112922	-2.6777	44.9496	-40.1992	-20.112	-5.08658	45.2365	1.49375	1.63179	48.3106	-2.94462	48.2207	102.159	113.006	0.852831	-1.82683	29.2439	-7.4059	-28.2906	28.0753	40.5392	-1.97521	-0.40731	26.0021	23.8749	-10.3005	-91.9098	95.5171	1.16808	0.299483	23.9009	22.8371	7.0514	34.7144	42.1467	0.214944	-2.97254	62.4579	-61.5675	-10.5084	13.5285	63.9063	1	1	0	0	146.13843490608346	0.6409189999999999	2.8245653071795864	2.8963677838084565
264948	2	-0.157623	2.68367	29.5298	-26.4874	13.0548	-4.67386	30.2646	0.799469	-1.13033	27.7332	11.8244	-25.0861	24.6103	37.3749	-0.388844	0.68713	18.9672	14.663	12.0313	-7.56254	20.4193	0.509822	-1.09177	34.6185	15.9562	-30.7219	18.4238	39.2157	-0.166878	2.65275	29.5409	-26.0809	13.8727	-4.95264	29.9532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.288345	0.393106	22.4028	20.694	8.58159	-6.54962	23.3406	1	1	0	0	91.26903306530807	0.6767	2.538665307179586	2.627307449058298
265086	2	-0.647486	1.12048	32.8654	14.3047	29.589	-22.7983	40.2739	-0.394692	2.25104	26.2358	-16.5018	20.3962	-10.626	28.6935	0.562596	-1.52687	50.0335	2.1971	-49.9853	29.6573	58.1628	-0.371233	1.25623	32.7534	10.134	31.1462	-12.4404	35.0364	-0.251155	2.34008	30.6594	-21.3273	22.026	-7.78146	31.6315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.999643	-2.07972	44.6484	-21.7542	-38.9902	52.4463	68.8774	1	1	0	0	126.67851806256023	-0.12007799999999996	-1.08385	1.09048133802647
265684	2	-0.576997	2.85153	52.1693	-49.99	14.921	-31.7998	61.2776	-1.26015	-0.12174	40.0666	39.77	-4.86568	-64.9547	76.4627	-1.8496	-0.77728	14.3372	10.2199	-10.0553	-44.4454	46.7006	-1.64799	-0.0494741	46.4019	46.3451	-2.29476	-116.1	125.029	-0.575503	2.6648	45.294	-40.2424	20.7869	-27.5298	53.0041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.03223	-1.13248	12.3114	5.22516	-11.1476	-46.1683	47.7817	1	1	0	0	121.6007502256413	-1.0724870000000002	-2.7142741	2.9184777290738078
265733	3	-0.89178	1.71571	38.2737	-5.52717	37.8725	-38.839	54.7305	-1.05595	-2.14567	28.8949	-15.7109	-24.2505	-36.5067	46.7947	-2.3449	-0.570304	25.2312	21.2381	-13.622	-130.4	132.818	-1.1351	1.59279	80.5006	-1.77033	80.4811	-112.302	138.174	-1.16254	-2.51957	34.5014	-28.0392	-20.1034	-49.7743	60.5626	1.48516	-1.67435	29.2008	-3.01832	-29.0443	61.1641	67.7771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.01238	-0.154247	29.4958	29.1456	-4.53161	-108.36	112.302	1	1	0	0	143.14325607913568	0.02743999999999991	2.1708253071795864	2.170998725907352
265808	2	-1.03205	3.11661	89.3057	-89.2778	2.23042	-109.424	141.32	-1.45152	0.148549	79.0184	78.1482	11.695	-159.435	178.005	-1.15513	-0.896525	17.8265	11.1296	-13.9254	-25.4869	31.1025	-1.38352	0.0817576	60.4259	60.224	4.93477	-112.942	128.091	-1.07646	3.13756	44.4943	-44.4939	0.17954	-57.6977	72.8612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0393	-0.920416	17.3703	10.5175	-13.8242	-21.4831	27.627	1	1	0	0	120.71653450637115	-0.3070600000000001	-3.0558024	3.07119099885464
266004	2	1.03536	-0.492267	39.5583	34.8613	-18.6962	48.6771	62.9	1.81602	2.90248	29.6648	-28.8208	7.02586	88.7675	93.711	1.88311	2.04842	13.141	-6.04047	11.6704	42.1943	44.1932	1.06394	-0.33251	45.6111	43.1128	-14.8882	58.2153	73.9553	1.80461	2.80801	26.7609	-25.2857	8.76221	79.1196	83.5227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.87391	1.94265	13.2758	-4.82368	12.3685	42.2187	44.2568	1	1	0	0	90.82607772706857	-0.7406699999999999	-3.14052	3.22667908526708
266837	2	1.38182	2.34725	43.2	-30.2724	30.8192	80.5904	91.5595	-0.171533	0.0606774	38.2683	38.1979	2.3206	-6.59651	39.1161	1.0034	-1.80554	34.0743	-7.92545	-33.1398	40.2232	52.7159	1.40138	2.23083	30.6	-18.7622	24.1731	58.3623	65.8978	-0.501672	0.0641415	26.1032	26.0496	1.67315	-13.6515	29.4575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.02849	-1.94059	34.3823	-12.4265	-32.0582	41.9344	54.2276	1	1	0	0	121.66616052854425	1.9030520000000002	2.1666885000000002	2.883772870864876
267568	3	0.449262	1.36444	88.9799	18.2318	87.0921	41.3337	98.2242	-1.72873	-1.88849	70.4634	-22.0111	-66.9373	-192.223	204.785	-1.75212	-1.38543	20.5061	3.77932	-20.1548	-57.3492	60.9051	0.595675	1.3844	78.1768	14.4874	76.8227	49.3712	92.4615	-1.88351	-1.99225	42.7185	-17.4756	-38.9804	-137.223	143.718	-4.78829	-1.81362	22.9501	-5.51821	-22.2768	-1378.01	1378.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.95752	-1.28357	15.8244	4.48295	-15.1761	-54.9149	57.1494	1	1	0	0	255.2322903676521	2.479185	2.906535307179586	3.8202494363727784
267940	2	0.56835	-2.47049	109.924	-86.0858	-68.3566	65.8938	128.248	-0.750225	-0.21618	53.847	52.5937	-11.5502	-44.295	69.883	0.235716	1.1739	86.6419	33.4921	79.9068	20.6126	89.06	0.716194	-2.51878	79.5018	-64.5744	-46.3754	61.9327	100.778	-0.701472	-0.249931	54.0288	52.3501	-13.3633	-41.0852	67.8756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.122355	1.12657	89.6828	38.5422	80.9784	11.0006	90.3549	1	1	0	0	254.8084474308888	1.417666	-2.268849	2.675341599190092
268556	2	1.94124	1.16593	25.1992	9.92582	23.162	85.9779	89.7178	1.4039	-1.4531	21.1445	2.48284	-20.9982	40.443	45.8783	1.55495	-2.96895	12.5959	-12.4087	-2.16383	28.4898	31.15	1.80542	1.73309	36.3049	-5.86624	35.8279	107.429	113.397	0.676165	-1.35058	27.4773	6.00223	-26.8137	20.0276	34.0016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.17538	2.85766	17.6439	-16.9374	4.9426	25.8543	31.301	1	1	0	0	89.17530676774763	1.1292550000000001	3.0836699999999997	3.2839362849977767
268948	2	-1.20511	1.19165	34.8355	12.8936	32.3615	-52.906	63.5189	-0.620837	-2.24228	30.1829	-18.7781	-23.6302	-19.9658	36.4928	-1.7682	-0.977764	10.5291	5.88451	-8.73129	-29.9537	31.7504	-1.43214	1.08406	27.2267	12.7351	24.0647	-53.757	60.2587	-0.272612	-2.52835	23.8949	-19.541	-13.752	-6.59504	24.7884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.56104	-1.16403	13.5294	5.35273	-12.4255	-30.8055	33.6455	1	1	0	0	75.97144574785648	-1.159528	2.670775307179586	2.9116225586817075
268968	3	0.544928	2.86348	181.067	-174.11	49.7108	103.625	208.676	0.0307154	-0.274201	132.665	127.709	-35.9228	4.07551	132.811	0.683916	-0.288841	48.4059	46.4006	-13.788	35.7474	60.1748	0.532293	2.93974	162.619	-159.317	32.6025	90.7069	186.206	-0.0348253	-0.374476	113.507	105.641	-41.5191	-3.95372	113.576	3.5495	-0.165246	30.1132	29.703	-4.95347	523.475	524.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.72567	-0.394962	41.7093	38.4981	-16.0486	32.9944	53.1817	1	1	0	0	330.74198515214783	0.5671183	2.968969307179586	3.022648162318817
269085	2	0.276676	-3.02511	73.5043	-73.0062	-8.54262	20.5973	76.4802	1.54539	0.159551	42.2163	41.6801	6.70709	94.4918	103.6	-0.812916	0.0585274	31.3798	31.3261	1.83553	-28.413	42.3319	0.267933	-3.04157	74.8439	-74.4699	-7.47337	20.2939	77.5465	1.52058	0.14658	37.9971	37.5896	5.5497	82.7633	91.0689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.822512	0.109981	32.2993	32.1042	3.54517	-29.6651	43.855	1	1	0	0	199.32844789515119	-1.252647	3.095035307179586	3.338917198628507
269428	3	-1.72524	0.501509	67.1461	58.8776	32.2805	-182.495	194.512	-0.802411	-2.99331	63.1735	-62.4802	-9.33313	-56.3086	84.7563	-1.01152	-1.41507	23.2284	3.60264	-22.9473	-27.7128	36.1602	-1.59802	0.483814	70.9726	62.8269	33.0135	-168.238	182.596	-0.660198	-2.79874	59.2291	-55.782	-19.9112	-42.0061	72.6127	-0.560906	1.90326	32.4335	-10.5853	30.6575	-19.1612	37.6707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.05863	-1.41066	26.6526	4.24983	-26.3116	-33.7885	43.0351	1	1	0	0	170.57373139911408	-0.937822	3.000631307179586	3.1437713570344568
269824	3	-1.3236	2.01564	56.2117	-24.1889	50.741	-98.1098	113.17	-1.60524	-0.912463	45.7751	28.0052	-36.2087	-109.362	118.648	-1.50738	-1.8276	15.0251	-3.81621	-14.5323	-32.2544	35.5823	-1.60768	-0.798996	39.9257	27.8452	-28.613	-95.6397	103.639	-1.5362	1.88634	34.5702	-10.7283	32.8634	-76.6025	84.0419	-1.47794	-0.340485	23.6847	22.3251	-7.90939	-49.2146	54.6173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.18481	-1.61188	13.889	-0.570383	-13.8773	-20.5855	24.8328	1	1	0	0	87.253002079921	-0.07147999999999999	-2.685336	2.686287181835926
270120	2	0.165691	-0.106498	93.5683	93.0382	-9.94605	15.5745	94.972	0.96364	-3.01952	90.7892	-90.1136	-11.0555	101.671	136.388	0.846666	1.70916	21.2042	-2.92456	21.0015	20.176	29.2692	0.332672	-0.108435	94.5915	94.0359	-10.2369	32.0515	99.8742	0.793316	-3.00551	91.1373	-90.2947	-12.3642	80.1267	121.352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.792167	1.71036	20.6994	-2.87954	20.4982	18.167	27.541	1	1	0	0	211.87280143150608	-0.460644	2.897075	2.9334683312354
270308	2	-1.10274	-1.92628	34.9812	-12.1749	-32.7942	-46.8827	58.6836	2.35902	0.84506	13.9567	9.26291	10.4398	73.1759	74.6431	-1.2135	1.44126	22.5433	2.91198	22.3544	-34.5824	41.2813	1.66816	0.539981	31.3466	26.8865	16.1159	80.1501	86.0619	-0.988688	-1.95187	28.1608	-10.4734	-26.1407	-32.6051	43.0827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.26772	1.3827	20.9897	3.9248	20.6194	-34.3313	40.2393	1	1	0	0	167.30340099935205	2.656848	2.491851	3.6425489291573014
270373	2	1.3322	1.13982	54.3931	22.723	49.4194	95.8809	110.335	0.202082	-2.11812	27.7121	-14.4214	-23.664	5.6383	28.6678	1.00297	-1.88261	27.0602	-8.30166	-25.7554	31.9253	41.8507	1.62587	1.00533	55.2902	29.625	46.6837	135.076	145.954	0.368885	-2.23732	36.4185	-22.5161	-28.624	13.741	38.9246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.09096	-1.84837	29.344	-8.041	-28.2208	38.7524	48.6088	1	1	0	0	138.67216511895964	1.2569849999999998	3.040535307179586	3.2901164484605494
271253	2	0.121282	-2.12749	42.8791	-22.6567	-36.4045	5.21322	43.4498	-1.37102	0.99079	22.917	12.5592	19.1691	-42.2303	48.2771	0.0301186	1.04084	19.9754	10.0975	17.2354	0.601722	19.9845	-1.33626	0.952293	29.0502	16.8438	23.6686	-51.4476	59.0827	0.160061	-2.11598	27.7381	-14.3843	-23.717	4.45878	28.0942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0246251	1.03892	21.2116	10.7574	18.2814	0.52239	21.218	1	1	0	0	95.30580514562112	-1.496321	3.068273	3.413689461209089
271946	3	0.316067	2.67978	81.5942	-73.047	36.356	26.2208	85.8326	1.20387	-0.907444	19.8025	12.1936	-15.603	30.0299	36.277	0.157183	-0.328663	64.2948	60.8534	-20.753	10.1477	65.0907	1.1895	2.88874	88.9938	-86.1639	22.2636	132.648	159.735	1.00851	-0.5509	56.5764	48.2062	-29.6152	67.2337	87.8707	1.44218	2.43182	35.9394	-27.2603	23.4204	71.7618	80.2583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.355515	-0.283988	89.6643	86.0729	-25.1227	32.5527	95.3906	1	1	1	0	245.46091110154387	0.18098999999999998	2.8435453071795864	2.849299439175014
272043	3	-0.50721	-2.08	95.5026	-46.556	-83.3864	-50.5437	108.155	0.701976	0.90649	15.6148	9.62674	12.2943	11.8839	20.1777	1.05113	1.09171	80.1115	36.9292	71.0921	100.593	128.596	-0.587156	-2.54983	100.569	-83.468	-56.0994	-62.5014	118.408	0.977419	0.649693	84.6507	67.4048	51.2087	96.557	128.41	-1.5909	-0.619277	66.1066	53.8305	-38.3714	-155.497	168.965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.80744	1.71244	45.3181	-6.39748	44.8643	134.385	141.821	1	1	0	0	347.2256697734452	-1.564575	3.083662307179586	3.457870465379686
272173	5	0.804643	-1.26542	191.944	57.7075	-183.064	171.66	257.55	0.635977	1.72803	133.809	-20.9522	132.159	90.9535	161.863	1.12526	2.19616	62.7875	-36.7553	50.905	86.5348	106.914	1.06994	-1.34103	192.31	43.7979	-187.257	247.328	313.296	0.236731	2.15293	84.5325	-46.4764	70.6094	20.1989	86.9123	-2.88637	1.7081	60.8349	-8.32681	60.2623	-543.631	547.024	3.35733	-0.544259	43.1224	36.8917	-22.3281	618.326	619.828	0.835449	2.24149	66.1181	-41.0942	51.7964	61.8921	90.5662	1	1	0	0	355.2759559589137	0.8332089999999999	2.7892253071795863	2.911016154522688
272323	2	0.16166	0.790471	35.3704	24.8835	25.1372	5.74294	36.1405	-0.786514	-2.09878	28.5371	-14.3769	-24.651	-24.8315	38.119	-0.804307	-3.09535	10.5178	-10.5066	-0.486252	-9.40161	14.1073	0.347096	0.096925	38.1585	37.9794	3.69272	13.5122	40.4803	-0.487253	-1.80717	29.4997	-6.90822	-28.6794	-14.9494	33.0714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.444288	-2.67221	10.7325	-9.57175	-4.85467	-4.92674	11.8093	1	1	0	0	76.76762943147978	0.834349	1.9040949999999999	2.078873739029381
