b1_Eta	b1_Phi	b1_pT	b1_Px	b1_Py	b1_Pz	b1_E	b2_Eta	b2_Phi	b2_pT	b2_Px	b2_Py	b2_Pz	b2_E	genphoton_Eta	genphoton_Phi	genphoton_pT	genphoton_Px	genphoton_Py	genphoton_Pz	genphoton_E	jet1_Eta	jet1_Phi	jet1_pT	jet1_Px	jet1_Py	jet1_Pz	jet1_E	jet2_Eta	jet2_Phi	jet2_pT	jet2_Px	jet2_Py	jet2_Pz	jet2_E	isophoton_Eta	isophoton_Phi	isophoton_pT	isophoton_Px	isophoton_Py	isophoton_Pz	isophoton_E	deltaEta_b1_jet1	deltaPhi_b1_jet1	deltaEta_b1_jet2	deltaPhi_b1_jet2	deltaEta_b2_jet1	deltaPhi_b2_jet1	deltaEta_b2_jet2	deltaPhi_b2_jet2	deltaEta_jet1_jet2	deltaPhi_jet1_jet2	deltaR_b1_jet1	deltaR_b1_jet2	deltaR_b2_jet1	deltaR_b2_jet2	deltaR_jet1_jet2	deltaEta_b1_b2	deltaPhi_b1_b2	deltaR_b1_b2	invmass
-1.6482	0.324499	65.0393	61.645	20.7368	-162.769	175.345	0.495251	3.07137	25.7512	-25.6878	1.80673	13.2811	29.3531	-0.203038	-2.58159	42.4397	-35.9572	-22.5435	-8.67619	43.3175	-1.79587	0.368634	53.7287	50.1192	19.3607	-157.391	166.309	0.472791	2.97605	28.5272	-28.1372	4.70091	13.9955	31.7754	-0.115269	-2.65432	41.9848	-37.0983	-19.6582	-4.85026	42.2641	0.1476699999999999	0.044135	-2.120991	2.651551	2.291121	2.702736	0.0224599999999999	0.09532	-2.2686610000000003	2.6074159999999997	0.1541243884821607	3.3954860517578336	3.5431648737162935	0.0979303528023871	3.4562177202799305	-2.143451	2.746871	3.4842047127058997	188.52772620745816
1.67435	-2.35276	87.9585	-61.982	-62.4094	226.4	242.931	2.04818	0.922537	70.8522	42.7806	56.4788	270.116	279.294	1.48101	0.299564	20.0964	19.2014	5.93052	41.9008	46.4709	2.37523	0.746026	76.2068	55.9657	51.7235	406.202	413.289	1.79413	-2.17348	73.3244	-41.564	-60.4061	214.4	226.592	1.75072	0.156326	20.3453	20.0972	3.16757	56.8153	60.3482	-0.7008800000000002	3.098786	-0.11978	0.1792799999999998	-0.3270500000000003	0.176511	0.2540499999999999	3.096017	0.5811000000000002	2.919506	3.177059560064306	0.2156120748010184	0.3716420799922961	3.1064228087607457	2.9767755195909555	-0.3738299999999999	3.007888307179586	3.031029682693272	173.79914998710194
1.78291	-2.43086	28.0522	-21.2604	-18.3008	81.0569	85.9025	-1.58385	1.9729	25.4532	-9.96121	23.4231	-59.4139	64.8072	-1.56079	-0.162612	31.639	31.2216	-5.12224	-72.0196	78.6629	1.6968	-2.55018	28.9005	-23.9919	-16.113	76.1988	81.4954	-1.5887	2.02854	28.5396	-12.6125	25.6014	-66.9708	72.7984	-1.71375	-0.128227	30.3275	30.0785	-3.87815	-81.4224	86.8871	0.0861099999999999	0.11932	3.37161	1.8237853071795855	-3.28065	1.760105307179586	0.00485	0.0556399999999999	3.2855	1.7044653071795857	0.1471468467212261	3.833268427697718	3.722987391176842	0.0558509811910228	3.701312231274038	3.36676	1.879425307179586	3.855815397923905	229.96115510576456
-1.37878	0.769654	49.4489	35.5118	34.4109	-91.9298	104.491	-0.276882	-2.00655	45.766	-19.3175	-41.4893	-12.8343	47.7633	0.351331	2.72952	17.6737	-16.1943	7.07841	6.33785	18.7757	-1.23544	0.813711	63.6069	43.6856	46.2321	-100.155	118.646	-0.385986	-2.1496	35.0043	-19.1483	-29.3026	-13.8492	37.6444	0.186079	2.73854	20.2963	-18.6699	7.96078	3.79854	20.6487	-0.1433399999999998	0.044057	-0.992794	2.919254	0.958558	2.820261	0.1091039999999999	0.1430500000000001	-0.8494540000000002	2.963311	0.1499579102581786	3.083453233462768	2.978708704704943	0.1799082691707083	3.082658622169669	-1.1018979999999998	2.776204	2.9868859790792146	136.0448646275779
0.471891	-2.77668	31.7159	-29.6275	-11.3184	15.5281	35.6245	-0.105735	1.7432	20.4995	-3.51677	20.1956	-2.17156	21.1432	0.794948	-0.261692	34.3125	33.1443	-8.87718	30.2417	45.7374	0.524385	-2.74517	34.4681	-31.795	-13.309	18.9143	39.3167	0.10906	1.77036	26.2895	-5.21159	25.7677	2.87282	26.446	0.650488	-0.388866	35.2143	32.5852	-13.3511	24.5564	42.9309	-0.0524939999999999	0.0315099999999999	0.362831	1.7361453071795865	-0.63012	1.7948153071795865	-0.214795	0.0271599999999998	0.415325	1.7676553071795862	0.0612249960065331	1.773653534995688	1.902212711892693	0.2165053293223979	1.8157918770126595	0.577626	1.7633053071795866	1.8555046219839215	98.21523185167106
1.33292	-0.728826	32.1433	23.9776	-21.4073	56.7071	65.3527	-0.777769	-1.5227	26.2486	1.26203	-26.2183	-22.5368	34.914	0.429104	2.05812	53.9002	-25.2396	47.6255	23.8451	58.9391	1.38106	-0.792966	39.7327	27.8818	-28.3071	74.0576	84.0429	-0.652279	-1.36547	26.6795	5.4396	-26.1191	-18.663	32.5592	0.365924	2.05129	53.6965	-24.8193	47.6164	20.0903	57.3318	-0.0481399999999998	0.0641399999999999	1.985199	0.636644	-2.158829	0.729734	-0.12549	0.1572299999999999	2.033339	0.572504	0.080196004888024	2.084785517106496	2.2788274094360457	0.2011691154228203	2.11239871211308	2.1106890000000003	0.793874	2.2550485543768235	156.3213752522348
1.33063	2.6193	51.2585	-44.4246	25.5713	90.1923	103.847	2.46162	-0.573893	78.6099	66.0161	-42.6778	457.449	464.178	0.369886	2.47158	27.5468	-21.5915	17.1065	10.4231	29.4528	2.49515	-0.596579	63.208	52.2896	-35.5112	380.546	385.76	1.12385	2.6946	26.0042	-23.4493	11.2404	35.7771	44.2292	0.343272	2.53592	27.3463	-22.4819	15.5688	9.57267	28.9734	-1.1645200000000002	3.067306307179586	0.2067799999999999	0.0752999999999999	-0.0335300000000002	0.0226859999999999	1.33777	3.0146923071795864	1.3713000000000002	2.9920063071795866	3.2809259077985393	0.2200637598515484	0.0404835212895323	3.2981810562593097	3.2912862883988727	-1.13099	3.0899923071795863	3.290469698770834	170.714109669667
1.82628	-2.59669	54.2936	-46.4306	-28.1424	164.231	173.036	1.11223	-0.384884	22.8196	21.1501	-8.56764	30.9467	38.7366	1.90641	0.967726	44.5727	25.2805	36.71	146.65	153.274	1.53028	-2.54979	47.953	-39.798	-26.7509	105.569	115.949	1.27214	-0.189165	35.1263	34.4997	-6.60511	57.7519	67.5953	1.89867	0.82654	52.3278	35.4482	38.4919	170.778	178.615	0.2959999999999998	0.0469000000000003	0.5541399999999999	2.407525	-0.41805	2.164906	-0.15991	0.195719	0.25814	2.360625	0.2996925257659922	2.4704752104048726	2.204899950414077	0.2527392629984506	2.3746971702145516	0.7140499999999999	2.211806	2.3242102280422055	136.38874498717976
-2.03285	-1.11959	38.4053	16.7466	-34.5618	-144.112	149.216	-1.13266	1.20533	45.248	16.171	42.2596	-62.934	77.6541	-1.43844	-2.91187	33.8057	-32.9176	-7.69786	-67.2196	75.2416	-1.8113	-1.13999	39.6079	16.5405	-35.9889	-117.931	124.405	-1.07067	1.41924	34.6372	5.22958	34.2401	-44.5875	56.4605	-1.60313	-2.96353	38.7585	-38.1456	-6.86512	-92.3869	100.188	-0.2215499999999999	0.0203999999999999	-0.9621799999999998	2.53883	0.6786399999999999	2.34532	-0.0619899999999999	0.21391	-0.7406299999999999	2.5592300000000003	0.2224872187340207	2.715041090167882	2.441531927294829	0.2227111317379533	2.664243042554489	-0.9001899999999998	2.32492	2.493109512737056	116.92711251054304
-1.06033	-0.431574	141.189	128.244	-59.0596	-179.379	228.327	-1.54879	-2.12101	43.3479	-22.6654	-36.9502	-97.3867	106.702	-0.272943	2.40362	142.705	-105.578	96.0098	-39.4356	148.053	-1.41215	-0.409107	141.25	129.594	-56.1879	-272.693	307.104	-1.54681	-2.43449	43.902	-33.3763	-28.5203	-98.418	107.766	-0.27084	2.39335	154.276	-113.066	104.962	-42.2968	159.969	0.35182	0.022467	0.48648	2.002916	-0.1366399999999998	1.711903	-0.0019799999999998	0.3134799999999997	0.13466	2.0253829999999997	0.3525366342509669	2.0611490226220903	1.717347481149054	0.3134862529681323	2.0298545790989557	0.4884599999999999	1.6894360000000002	1.7586321871545512	398.5470928169341
-0.296234	-0.697536	94.6143	72.515	-60.7737	-28.4397	98.9079	0.359578	2.4104	71.8654	-53.4948	47.9889	26.4017	76.7058	-0.602173	2.54979	22.9176	-19.0201	12.7848	-14.6496	27.1998	-0.305488	-0.554018	118.518	100.79	-62.3533	-36.7715	124.091	0.38703	2.26912	65.8216	-42.3189	50.4142	26.1157	70.8132	-0.726851	2.40206	20.0464	-14.81	13.5101	-15.888	25.5791	0.0092539999999999	0.143518	-0.683264	2.966656	0.6650659999999999	2.964418	-0.0274519999999999	0.14128	-0.692518	2.823138	0.1438160381876792	3.0443221767795863	3.0381058018245515	0.1439223773566849	2.906834936381493	-0.6558120000000001	3.107936	3.176374593690108	214.47506280740427
1.8937	3.01701	41.1671	-40.8481	5.11543	133.657	139.933	-0.321665	-1.09811	50.9264	23.1857	-45.3422	-16.6652	53.7895	1.35384	1.15707	43.9335	17.6624	40.2268	79.3885	90.7341	2.27917	3.01779	50.6097	-50.2223	6.24987	244.602	249.783	-0.477035	-1.04255	41.1326	20.7316	-35.526	-20.3744	45.9022	1.32469	1.01773	50.7438	26.6556	43.1788	88.6781	102.17	-0.3854700000000002	0.0007800000000002	2.370735	2.223625307179586	-2.600835	2.1672853071795863	0.15537	0.0555599999999998	2.756205	2.222845307179586	0.3854707891656644	3.2503682786654355	3.3854790355194218	0.1650053044601899	3.5408625025091425	2.215365	2.168065307179586	3.0997337400848983	245.3109476754168
0.465062	-0.142491	61.445	60.8223	-8.72573	29.617	68.3721	-0.354048	2.77487	70.5768	-65.8839	25.306	-25.5129	75.1937	0.259449	-1.2745	17.3357	5.06168	-16.5803	4.54836	17.9224	-0.367051	2.69552	77.8266	-70.211	33.5767	-29.2121	83.1284	0.458139	-0.0887361	51.5231	51.3204	-4.56596	24.4392	57.0255	0.260117	-1.25196	17.2188	5.39738	-16.351	4.52958	17.8046	0.832113	2.8380110000000003	0.0069229999999999	0.0537549	0.013003	0.0793499999999998	-0.812187	2.8636061	-0.8251900000000001	2.7842561000000003	2.957485161567172	0.0541988671746006	0.0804083360666042	2.976556335587521	2.9039663507842532	0.81911	2.917361	3.0301710176854706	156.87094222574044
-1.5507	-2.09247	29.1064	-14.5047	-25.2348	-65.528	71.8553	2.47571	1.45732	23.6741	2.68062	23.5218	139.749	141.818	1.63289	0.143875	11.9475	11.824	1.71302	29.4103	31.7444	2.38498	1.68923	28.515	-3.36928	28.3153	153.507	156.133	-1.42105	-1.95644	24.3371	-9.15461	-22.5497	-47.4574	53.3339	1.51151	-0.318637	12.2156	11.6007	-3.82682	26.3428	29.0373	-3.93568	2.5014853071795864	-0.12965	0.1360300000000001	0.0907299999999997	0.23191	3.89676	2.8694253071795863	3.80603	2.6375153071795863	4.6633685040360415	0.1879182891578146	0.249026466464912	4.839249951292314	4.63058866198528	-4.02641	2.7333953071795865	4.866562174000388	198.37311988325308
0.905454	0.21674	38.7314	37.8252	8.32909	40.0617	55.921	1.52186	-3.04121	67.854	-67.5124	-6.80004	148.004	162.884	1.614	-0.0514599	29.7265	29.6871	-1.52905	71.697	77.6152	1.64704	-2.95172	59.9268	-58.8499	-11.3101	149.786	161.329	0.836961	0.223787	34.7053	33.8399	7.70193	32.559	47.5873	1.54046	-0.063821	29.6829	29.6225	-1.89311	66.0807	72.4413	-0.7415860000000001	3.114725307179586	0.068493	0.007047	-0.12518	0.08949	0.684899	3.018188307179586	0.8100790000000001	3.107678307179586	3.201790676259297	0.0688545659923872	0.1538781742158387	3.0949228258224104	3.2115249410763695	-0.616406	3.025235307179586	3.0873945359545427	131.8909830859623
-0.709614	2.37403	64.1392	-46.1547	44.5374	-49.4312	81.1133	-0.463494	-0.588631	78.2714	65.0984	-43.458	-37.5912	86.9574	-0.0212534	-3.08468	18.9744	-18.9437	-1.07935	-0.403301	18.9787	-0.341328	-0.609656	94.0727	77.125	-53.8647	-32.7368	99.6061	-0.578758	2.3735	59.8658	-43.0578	41.5926	-36.6148	70.1752	0.0954148	-2.90308	17.5739	-17.0764	-4.15194	1.67935	17.6539	-0.3682859999999999	2.9836859999999996	-0.1308559999999999	0.0005299999999999	-0.122166	0.0210249999999999	0.1152639999999999	2.962131	0.2374299999999999	2.983156	3.006329443755624	0.1308570733128324	0.1239620191066602	2.9643727584190556	2.9925896352884735	-0.2461199999999999	2.962661	2.972866504793143	173.18771435761803
0.293987	2.57888	45.8367	-38.7692	24.4531	13.6704	48.0622	-0.784581	0.101518	73.1906	72.8138	7.41737	-63.4993	97.0109	-0.329599	-2.38917	46.6343	-34.0445	-31.8704	-15.6504	49.1904	-0.932642	0.148518	51.9673	51.3952	7.68971	-55.8051	76.2549	0.184838	2.19682	47.7557	-27.9812	38.6996	8.87743	48.5738	0.0686527	-2.54286	38.8111	-32.0599	-21.8737	2.66658	38.9025	1.226629	2.4303619999999997	0.109149	0.3820599999999996	0.148061	0.047	-0.969419	2.095302	-1.11748	2.048302	2.72236627856815	0.3973453759652925	0.1553417513774065	2.3086930650835766	2.3333029450982146	1.078568	2.477362	2.7019680622960736	155.4769920115829
0.376625	-2.34689	42.7032	-29.9134	-30.4754	16.466	46.0085	1.28742	0.452768	36.5326	32.8516	15.9814	61.1457	71.3829	-0.113804	1.7708	14.7888	-2.93813	14.494	-1.68665	14.8846	0.285449	-2.30984	39.8397	-26.8353	-29.4461	11.5273	41.4739	1.26424	0.787513	24.5101	17.2946	17.3679	39.9263	46.8493	-0.0614279	1.70188	16.2205	-2.12023	16.0814	-0.997019	16.2511	0.0911759999999999	0.0370500000000002	-0.887615	3.1344030000000003	1.001971	2.7626079999999997	0.0231799999999999	0.334745	-0.978791	3.097353	0.0984162866399663	3.257659060527053	2.93869849533854	0.3355466099143307	3.2483268659865496	-0.910795	2.799658	2.9440843141780095	90.76295916052726
-0.498179	-2.08071	34.0485	-16.6193	-29.717	-17.6726	38.6486	1.3425	1.32061	43.6431	10.8055	42.2843	77.8465	89.3694	0.312698	-1.1375	13.8469	5.8138	-12.5673	4.4008	14.5294	-0.256791	-2.02887	39.0449	-17.2665	-35.0196	-10.1369	40.3393	1.35296	1.39486	36.299	6.35349	35.7387	65.5268	74.9091	0.468964	-1.2076	13.6242	4.84023	-12.7354	6.62604	15.15	-0.241388	0.0518399999999998	-1.851139	2.8076153071795864	1.599291	2.9337053071795864	-0.0104599999999999	0.0742499999999999	-1.609751	2.8594553071795863	0.2468917822528728	3.3629480088800245	3.341310900238808	0.074983158775821	3.2814300138443455	-1.840679	2.881865307179586	3.419538979126614	113.91442308091634
0.488665	1.74118	38.2054	-6.47795	37.6523	19.4216	43.1155	1.61521	-1.07335	29.9815	14.3066	-26.3478	72.4063	78.5089	0.205013	-2.17649	13.7506	-7.82869	-11.3044	2.83884	14.0406	0.334107	2.01272	44.8704	-19.1902	40.5597	15.272	47.3982	1.4872	-1.20032	28.6161	10.3608	-26.6746	60.0752	66.5426	0.204004	-2.4899	16.3296	-12.9829	-9.90445	3.35445	16.6705	0.154558	0.2715399999999999	-0.998535	2.9415	1.281103	3.08607	0.1280099999999999	0.12697	-1.153093	3.0701453071795863	0.31244543037785	3.1063635325288312	3.3414148113499764	0.1802995867993046	3.279545040679551	-1.126545	2.81453	3.0316138866823064	101.8515585018462
-0.693698	2.91331	71.9732	-70.106	16.2879	-54.0295	90.1189	-1.27836	-0.418562	64.9768	59.3676	-26.4096	-107.609	125.793	-1.45475	0.755845	14.7567	10.7383	10.1217	-29.882	33.327	-0.879631	2.8199	76.0911	-72.1878	24.0577	-75.9037	107.477	-1.2313	-0.197109	51.6101	50.6108	-10.1071	-80.8666	95.9323	-1.42113	0.774082	15.7252	11.2445	10.9929	-30.667	34.4637	0.185933	0.0934099999999999	0.537602	3.1104190000000003	-0.3987289999999999	3.044723307179586	-0.0470599999999998	0.2214529999999999	0.351669	3.0170090000000003	0.2080781309724787	3.1565364350764273	3.0707205722311492	0.2263980450644395	3.0374354958816823	0.5846619999999999	2.951313307179586	3.008667461082947	143.95097759032407
-0.12647	-1.65387	28.1904	-2.33911	-28.0932	-3.57476	28.8022	-0.921326	0.910871	30.5126	18.706	24.1062	-32.2614	44.6532	-0.186757	2.90265	16.8455	-16.3669	3.987	-3.16433	17.1401	-0.836122	0.993861	38.2132	20.8437	32.0279	-35.806	52.3671	-0.317845	-1.60802	23.0071	-0.856177	-22.9912	-7.43645	24.1791	-0.149788	2.67207	16.1534	-14.4053	7.3088	-2.42865	16.335	0.7096520000000001	2.647731	0.191375	0.0458499999999999	-0.0852039999999999	0.08299	-0.6034809999999999	2.518891	-0.5182770000000001	2.601881	2.7411832134071226	0.196790785162822	0.1189414213636275	2.590173968528369	2.6529975097783263	0.794856	2.5647409999999997	2.6850870484617437	79.01095717910442
-0.820034	-2.98869	49.4768	-48.8996	-7.53562	-45.2752	67.2301	-1.8294	-0.082302	52.1734	51.9968	-4.28913	-158.336	166.777	-1.33289	1.82697	12.2236	-3.09719	11.8247	-21.5641	24.7876	-0.904596	-3.11427	67.2424	-67.2173	-1.83703	-69.4691	96.6825	-1.98964	-0.153954	37.2065	36.7665	-5.7055	-133.5	138.588	-1.346	2.15125	15.454	-8.47501	12.9229	-27.6762	31.6986	0.0845619999999999	0.1255799999999998	1.169606	2.834736	-0.924804	3.031968	0.1602400000000001	0.071652	1.085044	2.9603159999999997	0.1513970549383307	3.0665463285155177	3.1698726143868936	0.1755302444138902	3.15290204443335	1.009366	2.906388	3.0766720541032644	128.57324323990198
1.93381	-2.58317	23.8019	-20.1862	-12.6114	80.5841	84.1571	1.53004	-0.715387	34.2687	25.8673	-22.4771	75.4222	82.9755	0.502691	1.73131	35.5455	-5.68115	35.0885	18.6305	40.132	1.40161	-0.797374	29.7605	20.7903	-21.2943	56.7762	64.1032	2.19657	-2.66199	24.1383	-21.415	-11.1381	107.209	109.893	0.550858	2.0053	38.7073	-16.2941	35.1106	22.4171	44.7301	0.5322	1.785796	-0.2627599999999999	0.0788199999999998	0.12843	0.081987	-0.6665299999999998	1.946603	-0.7949599999999999	1.864616	1.8634119763530552	0.2743271951520664	0.1523684123071446	2.05755327525413	2.02700622324057	0.4037699999999999	1.867783	1.9109274052116685	113.14573928221948
-1.67312	2.53784	47.8105	-39.3581	27.1438	-122.899	131.955	0.347256	-0.848468	50.7791	33.5718	-38.0979	17.9899	54.0762	0.0447289	1.08482	12.3884	5.7863	10.9541	0.554306	12.4008	0.355143	-0.770597	40.9271	29.365	-28.5083	14.8424	43.5353	-1.44633	2.61066	23.5085	-20.2723	11.9032	-47.159	52.6937	0.0248098	1.07324	13.146	6.27435	11.5521	0.326184	13.1501	-2.028263	2.974748307179586	-0.22679	0.0728200000000001	-0.0078869999999999	0.077871	1.793586	2.824057307179586	1.801473	2.901928307179586	3.6004136273818332	0.2381941571491627	0.07826938999379	3.3454820898684265	3.4156248139599845	-2.0203759999999997	2.896877307179586	3.5318291739873335	103.33790091856154
2.26782	-0.942028	39.1267	23.0123	-31.6438	186.923	191.032	-0.641277	-2.50662	32.5569	-26.2111	-19.3113	-22.3387	39.7625	0.45554	1.5081	51.0554	3.1988	50.9551	24.0706	56.4451	2.11973	-0.815029	46.1382	31.6438	-33.5769	189.371	194.91	-0.637338	-2.63073	25.4537	-22.2038	-12.4452	-17.3434	30.8008	0.498058	1.50075	53.9618	3.77679	53.8295	28.0012	60.7943	0.1480899999999998	0.1269989999999999	2.905158	1.6887019999999997	-2.761007	1.6915909999999998	-0.003939	0.1241099999999999	2.7570680000000003	1.815701	0.1950881700693303	3.360306154172265	3.237999346097834	0.1241724922074127	3.3012412935174855	2.909097	1.5645919999999998	3.3031490250778877	204.5434243966447
0.61195	-2.51369	38.5544	-31.2005	-22.6488	25.0938	46.241	1.22888	0.187744	32.9447	32.3658	6.14891	51.4721	61.2929	0.97312	1.6413	16.541	-1.16522	16.4999	18.7599	25.0108	1.24456	0.419634	32.9345	30.077	13.4184	52.4206	61.908	0.737462	-2.64489	31.4865	-27.6815	-15.0044	25.3828	40.4436	0.868423	1.68816	19.9468	-2.33559	19.8096	19.5832	27.9531	-0.6326100000000001	2.933324	-0.1255119999999999	0.1312000000000002	-0.0156800000000001	0.23189	0.491418	2.832634	0.5070980000000002	3.064524	3.0007640862080445	0.1815673487827589	0.2324195226309528	2.8749447001081605	3.1061963441128446	-0.61693	2.701434	2.770983269753897	84.63487340548161
-0.849765	-3.04281	42.8506	-42.6417	-4.226	-40.9562	59.4616	1.07702	0.301782	64.33	61.4228	19.1203	83.478	105.494	0.211105	-2.4711	23.9702	-18.7811	-14.8943	5.09788	24.5063	-0.58595	-2.90704	34.3148	-33.3752	-7.97513	-21.2772	40.3761	1.26941	0.271764	34.2317	32.9754	9.18885	56.1013	65.7203	0.218486	-2.49144	27.8265	-22.1497	-16.8437	6.12821	28.4934	-0.263815	0.1357699999999999	-2.119175	2.9686113071795863	1.66297	3.0743633071795866	-0.1923899999999998	0.0300179999999999	-1.85536	3.1043813071795863	0.2967016129464078	3.647403977315851	3.4953081359777434	0.1947177249867097	3.6165652254544	-1.926785	2.9385933071795867	3.513948073211336	125.237958880898
1.02304	2.54968	61.5619	-51.0888	34.3483	74.5554	96.8011	-0.418582	-0.477158	70.9526	63.0274	-32.5854	-30.5744	77.4025	0.563586	-2.99499	12.0681	-11.9386	-1.76288	7.16723	14.036	-0.189728	-0.414499	93.0269	85.1492	-37.4649	-17.7559	94.7063	0.686689	2.61474	62.6784	-54.1788	31.5156	46.5037	78.046	0.306798	-2.94369	11.8767	-11.6449	-2.33511	3.70119	12.4401	1.212768	2.964179	0.3363509999999999	0.0650599999999999	-0.228854	0.062659	-1.105271	3.091898	-0.876417	3.029239	3.2026806531193523	0.342585462039766	0.2372768501076327	3.28351293980167	3.153473589077606	1.441622	3.026838	3.352614244008398	181.11096506407833
-1.35823	-2.81746	31.5644	-29.9207	-10.0529	-57.3241	65.6083	0.786605	0.0201868	38.5145	38.5066	0.77743	33.518	51.2729	-0.768692	2.31761	12.6393	-8.58592	9.27546	-10.7012	16.5611	0.662889	0.0270479	36.8195	36.806	0.995767	26.2344	45.2097	-1.72648	-2.9726	24.9185	-24.5635	-4.19107	-67.8143	72.2476	-0.95684	2.20749	14.1113	-8.38973	11.3464	-15.659	21.0792	-2.021119	2.8445079	0.3682499999999999	0.1551399999999998	0.123716	0.0068610999999999	2.513085	2.9927867999999997	2.389369	2.9996479	3.489433651084859	0.3995953979965234	0.1239061069891634	3.907987851500979	3.834966980579547	-2.144835	2.8376468	3.557043229815353	125.8363458626469
1.97087	-1.2582	54.1007	16.6375	-51.479	190.368	197.962	-0.292544	2.28717	109.0	-71.5747	82.2068	-32.3439	113.794	1.18334	-0.509976	62.9468	54.9372	-30.7279	93.1304	112.408	-0.317794	2.49838	89.1352	-71.3234	53.4608	-28.8058	93.6742	1.68411	-1.21479	72.5839	25.2982	-68.0325	188.793	202.265	1.1035	-0.849043	76.1558	50.3163	-57.1662	102.162	127.424	2.288664	2.526605307179586	0.2867599999999999	0.0434099999999999	0.0252499999999999	0.2112099999999999	-1.976654	2.781225307179586	-2.001904	2.5700153071795864	3.4090639893032293	0.2900271120085154	0.2127139548783764	3.4120925024114133	3.257698313894855	2.263414	2.737815307179586	3.552277521763024	324.5758096623653
0.474855	-0.810068	27.9894	19.2973	-20.2737	13.7961	31.5568	-0.507674	1.99515	31.8223	-13.1021	28.9999	-16.8583	36.3173	0.203962	-2.18817	10.7017	-6.19518	-8.72615	2.1979	10.925	0.345588	-1.07254	33.2767	15.9027	-29.2308	11.7303	35.2836	-0.390962	2.15504	29.9641	-16.5272	24.994	-12.0155	32.2835	0.0905675	-2.08831	13.9325	-6.89272	-12.1081	1.26356	13.9897	0.129267	0.262472	0.8658170000000001	2.965108	-0.853262	3.06769	-0.1167119999999999	0.1598900000000001	0.73655	3.055605307179586	0.292577353998904	3.0889325873435634	3.1841447794885203	0.1979558108366612	3.1431241934998453	0.982529	2.805218	2.972307397185729	79.5417505805096
-0.572902	-0.514815	32.3845	28.187	-15.9453	-19.5849	38.1368	0.0294363	2.51491	53.1921	-43.0845	31.1949	1.566	53.4223	0.321019	-0.797075	21.3187	14.8976	-15.2496	6.96188	22.4267	0.41858	2.47804	30.4747	-24.0083	18.7699	13.1319	33.1837	-0.318104	-0.27505	25.7327	24.7654	-6.98886	-8.32442	27.0456	0.310432	-0.555649	26.4241	22.4488	-13.9386	8.33528	27.7076	-0.991482	2.992855	-0.254798	0.239765	-0.3891437	0.0368699999999999	0.3475403	2.78996	0.736684	2.7530900000000003	3.152811064327991	0.3498703703216378	0.3908864491763433	2.8115229079138033	2.849948747601613	-0.6023383	3.029725	3.0890200716848524	83.76751984647034
0.623193	1.6741	59.0072	-6.08459	58.6926	39.1997	70.9969	1.17876	-0.361997	38.0695	35.6023	-13.482	56.0133	67.8887	-0.141796	-2.1492	53.9934	-29.5177	-45.2106	-7.68174	54.5372	0.632897	1.53503	70.8933	2.53524	70.848	47.9241	85.5721	1.19474	-0.287977	36.781	35.2664	-10.4463	55.1702	66.3068	-0.511751	-1.93923	38.5478	-13.8831	-35.961	-20.5993	43.7066	-0.009704	0.13907	-0.5715469999999999	1.962077	0.545863	1.897027	-0.0159799999999998	0.07402	-0.5618429999999999	1.823007	0.1394081508234005	2.043627198668583	1.9740004694776545	0.0757252982826743	1.907622100600116	-0.555567	2.036097	2.110532085730515	174.0080986995387
0.371919	2.88754	64.234	-62.1722	16.1438	24.4444	68.8885	-0.528911	-0.411319	73.2817	67.1696	-29.2994	-40.5921	83.9048	-1.33802	1.93383	14.0728	-4.99745	13.1556	-24.973	28.6652	-0.585271	-0.513977	80.673	70.2497	-39.6624	-49.9576	94.8889	0.427615	2.86806	66.3197	-63.8541	17.9153	29.2315	72.4761	-1.80949	2.30685	10.3462	-6.94614	7.66777	-30.7468	32.4408	0.95719	2.881668307179586	-0.055696	0.0194800000000001	0.0563599999999999	0.102658	-0.956526	3.003806307179586	-1.012886	2.9011483071795863	3.036482328073599	0.0590043626861608	0.1171115475262794	3.1524267350293593	3.072881310634529	0.90083	2.984326307179586	3.11732227987806	192.54705308492652
2.35521	1.45019	39.6646	4.77236	39.3765	207.158	210.973	-0.000533149	-1.96243	28.7923	-10.9901	-26.6123	-0.0153506	29.1734	0.710851	-1.1175	14.198	6.21775	-12.7642	10.9644	17.9389	2.16048	1.59704	37.5494	-0.985337	37.5365	160.712	165.04	-0.0649497	-2.34949	31.8758	-22.388	-22.6902	-2.07178	31.9431	0.542868	-1.2469	11.4635	3.64837	-10.8675	6.53337	13.1946	0.1947299999999998	0.1468499999999999	2.4201597	2.4835053071795863	-2.161013149	2.723715307179586	0.064416551	0.3870599999999999	2.2254297000000003	2.336655307179586	0.2438948449639719	3.46770407968922	3.476866822976584	0.3923836587355996	3.2268398432851635	2.355743149	2.8705653071795862	3.713444622832481	128.40344843971604
