isophoton_pT	deltaR_jet12	inv_mass	jet1_Eta	jet2_Eta	isophoton_Phi	jet2_Phi	label
57.9374	0.552703625824908	179.4803519623248	-1.53767	-1.44211	-1.05496	1.85738	0
31.6875	3.433905877399088	284.3052482031178	1.92743	-0.230526	1.89546	1.48485	0
17.6796	2.826804428723473	141.28356940669235	1.19522e-05	1.21414	-1.47153	0.548434	0
22.0502	3.3116899923067065	175.50342789745505	-2.29928	-0.965093	2.9961	-1.84071	0
19.897	4.0755757906553525	214.56004517125922	1.36849	-1.88465	3.12832	2.22273	0
30.0033	3.1079126537386794	138.89537321732502	-0.510257	-2.27797	2.21756	-1.50149	0
16.6685	2.384615617959423	93.22382165268222	-0.634804	-2.26995	1.50489	-1.21187	0
118.785	1.442250222162519	232.73783268070943	-0.323949	0.0740581	0.215068	2.21401	0
58.9898	0.4092537772776201	144.11204428977302	-0.286874	-0.185228	-1.13391	2.24538	0
33.4183	3.017139106138703	193.06691636568394	0.104397	-1.68797	-0.666463	-1.54125	0
72.4302	2.9647067022256115	322.95359927574196	-1.47148	-2.28434	1.05145	1.89326	0
11.2444	3.2339594018093614	133.0378216002337	1.98406	0.472066	1.64156	2.02357	0
22.3658	1.7931649885632388	108.74069698740908	1.58421	0.957763	-1.97664	-0.67151	0
17.9352	3.0628293483145614	120.28454954995134	1.69435	-0.359961	-0.979023	0.219896	0
39.22	3.1350351687221947	224.23496130079513	0.150623	-0.426962	-1.65687	-1.38117	0
20.4317	3.0568548504009803	148.56415869938985	-1.23265	-0.394882	2.73622	-2.11736	0
12.1296	3.570480472183913	139.61949938250248	2.17112	-0.219994	0.530698	1.39236	0
65.4064	3.080249483736941	220.55457859292568	-0.803813	-0.0428367	-2.72214	1.61084	0
17.4671	3.471890180648144	130.10441497558924	1.7392	-1.34224	1.12519	-1.33732	0
40.4307	3.224754644047362	99.35195837586691	-2.00671	-0.658955	2.24053	-0.799038	0
20.3305	3.572566352861903	194.52649837922206	0.219439	-2.18021	-0.345652	-1.00978	0
12.1944	2.937396577534603	196.2169942676054	-0.291014	0.378682	-2.20592	2.2967	0
26.2026	2.894684687636462	102.24068274529274	-0.590096	-0.850655	-1.14492	2.67872	0
48.7016	3.5547312079827162	230.3054509175915	-0.491241	2.242	1.02215	2.98275	0
12.3756	2.951983362959385	63.36723789471242	1.61559	2.06634	-1.62252	2.58131	0
14.5115	4.603917430967781	209.67834567507415	2.37443	-1.42147	-0.329803	-1.95599	0
16.4218	3.162076152492536	103.14309156333702	0.316519	1.29151	1.69467	0.688319	0
27.8134	2.0327594525757346	98.08735613620131	1.93265	2.31745	-2.4419	1.05949	0
13.9636	3.4125409796572734	111.38332983373725	-1.6876	0.808801	1.01372	1.68461	0
48.1264	2.836936998917847	132.12552729980644	0.616134	-0.165793	3.06535	2.55651	0
51.0705	2.4702713264569867	160.50494779131387	-0.0298484	1.04303	1.69852	-2.99004	0
13.3285	3.3629474189888846	188.40370756685547	-0.770048	1.14543	-3.00481	1.29059	0
22.6799	3.5335505210128417	118.07124528398268	1.27826	-1.17089	-1.4292	-1.88083	0
26.5499	3.3320115085928426	139.49165577610725	-0.410334	1.25295	-2.49293	0.297629	0
10.8132	3.145633015494497	189.0793924790494	-0.193065	0.691723	-2.93371	2.59004	0
19.6067	3.2522050620217664	109.79519747127468	-0.227636	1.7821	-1.17105	0.169112	0
27.1502	3.008635076845479	98.88877749435423	0.610855	-0.326545	-0.543054	-0.276075	0
35.3504	2.241396527097963	101.24617244628013	0.0160281	0.137694	2.25398	0.786812	0
16.1374	3.069063707540558	133.3771134007308	0.672473	0.0269112	0.945132	-0.548455	0
73.6982	0.4537554320875951	186.79361941122932	-0.844008	-0.635265	0.307437	2.71778	0
10.0938	3.822502420530329	107.87687530033766	0.0974568	2.3109	3.06209	-2.80698	0
75.1884	0.7210137966849178	166.6168698310885	0.868393	1.1967	1.90649	-0.800799	0
10.1865	2.9995412930988983	117.62990923364686	1.26196	0.520917	-1.95646	2.83546	0
19.3397	3.0512039938301405	149.9184744214668	1.07825	0.749871	-0.821737	0.747052	0
12.8279	3.1854029006885836	118.34680439879693	1.48165	-0.277499	0.562223	-1.47501	0
30.0436	1.946469144311674	88.10741908078968	0.143826	1.03512	0.290197	2.42781	0
11.6553	3.2391248981173915	168.85984551624315	-0.4052	1.33267	2.29355	1.86143	0
14.6001	3.4033486824743657	121.00391989687648	2.04392	0.10896	2.6937	-1.26786	0
158.396	2.286647567367783	387.7318847904277	2.10937	0.118052	-2.04241	-0.695381	0
22.5429	2.8312366286778867	104.72458662537035	0.27432	0.363069	1.51879	2.40695	0
26.3913	3.319756740847111	159.0118232661883	-1.6733	0.947708	-0.409816	-1.42152	0
36.6531	3.0480792138769948	152.4974157078329	-0.711533	1.92198	-0.378948	-1.50111	0
12.0993	2.6381262720120127	72.1280465888014	1.45659	0.827468	3.09492	1.62828	0
32.7282	2.5748831330302373	142.90098857912562	-0.0904069	1.88542	-0.040164	-3.06366	0
25.6671	1.7880795545578192	129.47682311297072	-0.0862637	1.70129	-2.14982	0.764505	0
22.131	2.4842863114571023	87.27806084222989	-1.65162	-2.25808	1.07039	-1.14104	0
65.8248	2.6748381492157614	211.49254025761758	-0.541171	0.571809	2.54037	1.09302	0
29.7427	3.054641744510355	169.94780782013632	0.386802	1.64502	1.15286	2.65325	0
21.911	1.4957237346181413	89.25300186400848	0.0559052	0.15934	2.51403	-0.190877	0
13.4488	2.4762296211395665	82.0249738767401	1.78604	0.35754	2.72598	-0.153513	0
19.2085	3.073372197782527	99.68140881002985	-0.472373	1.14121	0.139086	2.11837	0
12.5231	3.1432519481730123	246.0295499029342	-1.87649	-0.846305	3.1228	0.390257	0
24.4032	0.6459980505883901	98.00100576053393	0.81387	0.862962	1.65227	-1.28982	0
28.8107	2.8278108971741727	176.5618615253801	0.663493	0.718492	0.837031	0.232456	0
15.6872	3.574534395130085	145.94869113178612	0.241738	-2.16349	-1.15544	-0.427062	0
17.5517	2.9041716141529688	92.95977397584396	1.37454	0.971404	0.439202	1.06294	0
14.8371	3.075019625729891	152.10316801414632	1.87882	1.78002	2.23392	-2.71289	0
39.7593	3.1327839572936784	226.329237503513	0.55921	2.44767	3.10248	2.45183	0
36.8164	2.493821180167707	156.00815166140345	1.78846	1.4609	-0.769358	-2.25407	0
23.288	3.488489219077002	341.32635885927635	-1.07052	1.48664	0.276338	2.17659	0
17.1117	2.3879179226514133	118.83822979333164	-0.853022	-0.0230348	1.35698	-2.92564	0
38.9408	4.839801540765903	356.8754220538562	2.48156	-1.5402	1.04851	-1.53177	0
152.196	2.881164145947941	708.3078092292645	1.62197	0.531562	0.869158	1.04464	0
10.017	2.505058502521648	71.65037535996375	-0.284745	-0.392961	3.01801	-2.65316	0
12.0204	3.4696680429264353	87.14229077345757	1.49793	-0.0359564	-0.551761	2.09339	0
24.438	2.9471315119232933	137.83115192147346	0.721739	1.81569	1.75347	2.88313	0
21.5173	3.0485116862825046	110.79476236029211	-0.317907	0.982794	2.66688	-2.98012	0
23.0334	2.5030792070969103	118.03821210940457	-0.155478	-1.14558	-0.0647079	1.86913	0
24.6074	2.5172916599591715	120.31341242430787	1.09673	-1.18229	-1.50529	1.30312	0
55.1006	2.5915993526448102	168.76560303386793	-1.01317	0.182357	-2.79104	0.21148	0
50.9017	3.131002476617353	209.97788640328685	-0.703602	-2.15868	1.72183	1.26111	0
104.264	1.4308916493463089	217.57692370962485	-0.369387	-0.764774	1.03885	-1.48282	0
13.6011	3.271396642145981	96.58465409668351	1.31044	-0.309048	2.24132	-1.72564	0
10.5011	3.1192182060011446	83.40257974075261	0.305453	-0.629054	-2.91242	1.60817	0
25.0361	2.7156715343446822	93.14497981491002	-1.55211	-0.489483	0.669316	0.342559	0
20.3297	2.794533732340334	116.31228684429519	0.253612	0.18923	2.81558	-2.05213	0
29.1578	3.3575497985133973	154.06081350081988	0.188987	-1.65347	2.02427	2.38657	0
198.852	0.8746830809155965	470.3515747888381	0.745138	1.37388	-2.46674	0.290808	0
19.3066	2.9983385865010312	139.67709620457143	0.926684	0.968283	-2.12335	-1.26722	0
70.0861	2.3853407515145504	170.04381806122797	1.36469	-0.95647	-1.40773	0.729094	0
21.0979	3.5424078232094285	97.95464305059714	-1.73484	0.0526544	1.49362	2.82552	0
68.5188	1.2285128236376899	216.07992090733418	1.13881	-0.0893715	1.51408	-1.67819	0
23.4909	3.5687074578677644	283.48155391076165	-0.160686	2.25821	2.57803	-2.08076	0
11.8575	2.8956399280746217	88.55283408303487	0.995948	1.02946	1.93546	-2.23973	0
43.4333	3.341927355917989	256.7430223826736	-0.495408	1.29416	3.13656	2.62319	0
15.1688	4.293484333604235	190.67301886571997	-2.3927	0.790072	2.25867	0.234041	0
15.7962	3.254857857040918	115.55401174147963	-1.7616	-0.825346	-0.785672	0.424165	0
30.4785	0.5865836601883827	105.5052366366686	-2.0663	-2.21278	-0.325246	3.12405	0
15.029	3.3691357820070125	175.48658192224013	1.74771	-1.27539	1.65541	-2.71918	0
25.09	2.502534832655282	150.60206490513735	0.889903	1.72806	-2.87757	-1.38799	0
12.2814	2.9556776187188913	112.63358654544675	0.928491	0.712571	-1.55026	-2.39149	0
20.8396	4.291936164145751	187.04914082067071	-0.929716	2.05594	0.103781	-0.313262	0
39.7997	2.7614259289692473	163.52950098199358	-2.08815	-0.748046	-0.291195	-2.1644	0
15.593	2.8020872561904637	81.28224485062826	1.86848	0.504076	1.93293	0.454797	0
15.6065	3.5390930187608745	232.6057376288416	-1.77715	-0.0823486	-1.74143	-1.87729	0
23.1224	2.584558291096181	103.05344752968347	1.01908	1.62463	-1.17701	0.672427	0
12.9191	2.9104838630200307	161.92836922078203	-2.12556	-2.25168	-2.47858	1.34349	0
31.383	2.6336151845303752	126.80085529514382	1.67939	1.06668	-0.94034	-0.658075	0
39.4641	3.0508877310209463	151.374182665757	1.43552	1.06551	1.58275	2.67185	0
14.7978	3.0020260142732207	158.16305670203914	1.29813	1.71053	2.68515	-2.89351	0
22.8826	3.3705623389838784	113.81601316652022	0.23714	-1.19618	-2.89723	-3.07242	0
35.4062	3.2184681450963595	233.43194161473363	-1.7443	1.39359	-2.44539	0.863295	0
12.5292	3.1246173833251967	121.09323191207508	0.438005	-0.925702	-2.66857	2.28709	0
13.244	3.0601410596628305	79.56133794875687	0.908238	-0.284518	0.305279	-0.393356	0
14.1367	3.7732125791339706	107.19440009834234	-1.0341	1.21033	-1.14672	-1.53541	0
19.9551	3.2091946357584797	108.09684431069013	1.49327	0.130904	1.20084	0.019745	0
17.5196	4.032171577751343	186.92599947700344	-2.02215	0.724175	2.65004	-1.70908	0
34.1957	2.185682625151508	145.60034584947456	-0.0349822	-0.581065	0.161415	-1.75508	0
12.665	3.9119802421351775	172.53502647937523	1.37935	-1.91466	-1.17143	0.883586	0
59.9759	0.40507033718108765	199.47372365068534	0.304167	0.627759	-0.996836	2.44335	0
64.3111	3.7175512039122487	202.1819556088238	0.170353	-2.15381	0.024625	0.0322929	0
45.468	3.1524077104189745	156.04504036921233	0.919523	-0.886942	1.53433	0.816458	0
31.9921	2.392111827493857	88.56530402314701	-1.0453	-2.13273	1.55173	-0.678224	0
42.6355	3.1954437604748396	132.5861843596911	-0.20537	-1.77284	0.337842	0.495433	0
29.1159	2.5177606317664516	150.7037115602167	-0.106711	-0.484788	0.806987	-0.196048	0
30.438	2.331914784956131	103.17100025298436	1.21251	0.154889	2.54212	0.217494	0
12.4384	4.085215858084934	210.3611291505824	-1.17301	1.79385	-2.76058	-0.781913	0
460.869	0.7113750106659636	884.3157526794606	1.50876	1.10739	-1.37303	1.45176	0
34.1619	3.098933643007543	164.95085925414273	0.362945	-0.486747	-2.65825	1.14727	0
17.4971	4.39010065040369	216.32800115462487	1.55168	-1.54882	2.54488	1.62416	0
23.3569	2.7229048327056895	112.8013925833981	1.81324	0.447486	1.5346	0.739556	0
14.0447	3.41596305674432	145.20629136949952	1.1785	-0.321639	-3.0906	-2.84843	0
24.5559	3.342051947151181	133.4135399335611	0.785907	-0.531092	-1.27599	-0.840936	0
19.6347	3.7031800998946838	140.4172133015205	1.25498	-1.3714	1.48928	-3.06888	0
12.491	3.4634145390849476	123.73307164605993	0.597264	-1.9769	-2.8217	-1.94774	0
58.62	3.3025201904052515	121.97187182681711	-0.446556	0.751928	-1.38345	-2.84973	0
25.0194	3.6838413742768568	130.51073962353752	-1.69013	0.602473	-1.26101	-0.113045	0
33.9638	2.7865287803271355	174.00215023320376	0.434404	-0.958894	2.0778	2.45009	0
21.0703	2.6610825400881053	159.18804944634192	-0.101534	0.59116	-0.173033	-2.42342	0
46.9607	2.6927014716741255	141.93761423385985	0.487786	2.22982	-1.20275	3.10329	0
23.7105	1.4160933091505656	83.91581196324984	-1.44605	-0.434311	-0.219822	1.34798	0
11.6729	3.2388831409663426	80.6279815666689	0.674194	-0.639856	-1.90463	2.49105	0
27.8624	3.1748246282043677	207.36170426971708	1.33692	-0.937602	-1.9949	2.36275	0
32.237	2.960865537055646	143.34459604483843	0.154779	1.18392	0.840172	2.09037	0
12.701	2.8740836836285757	90.37548822605939	-1.31998	-1.21539	-2.83703	-1.70687	0
36.7243	3.407093963117689	146.7087207421563	-0.507147	1.2458	2.83576	2.33388	0
41.3564	2.941466680710492	149.2345404238188	-0.592649	0.653858	-1.4553	-0.936511	0
13.202	2.383093940913786	65.3727513843329	-0.6797	-0.451554	2.85255	0.470878	0
52.8809	3.0108703907782215	204.58624708310677	-0.936046	1.32025	-2.66909	-0.751157	0
19.8045	3.135590193950229	107.7658284319329	0.61241	0.155898	2.63271	2.81505	0
12.2334	3.0394501892148016	84.62550371026204	0.872268	-0.206827	1.36389	1.84913	0
17.6383	3.2669777132034823	197.7432402332361	1.03571	2.32613	-3.12191	3.08813	0
28.9851	3.0723766881228936	131.08613425910727	-1.29006	-0.232921	3.04103	-2.28258	0
23.9305	2.784127752106394	75.7643200627264	-2.11932	-2.26348	1.33245	3.13242	0
36.5856	2.5440237076829693	175.52604521622283	0.508561	0.514403	-0.826478	-0.946577	0
23.3899	2.3084453747396756	206.2581460476844	-0.141584	-1.04027	-0.0579427	2.52044	0
24.2562	2.7865827560569114	140.55641599787435	0.735458	1.21085	1.80876	-0.863723	0
44.8483	2.7172281639645206	263.5850723549085	0.833557	0.356256	-3.12924	-1.82676	0
27.0686	3.1423772976300923	212.15374197906573	-0.62164	-1.36235	-2.44484	-2.67071	0
18.8539	3.9988835886112493	238.3143543182956	1.77077	-1.72819	0.150609	2.77107	0
12.2879	2.9793903271139213	114.56511114159312	-1.17639	-1.94001	2.88079	0.59343	0
28.8929	2.661297940983309	94.68772815677015	-0.561382	0.568067	-2.90361	0.221371	0
43.7607	4.1879978906632696	243.48038810498866	-1.23887	1.70494	3.08082	-2.665	0
17.3477	2.3643657023412348	86.13279774929642	0.0681236	-0.248733	0.394148	-0.673582	0
10.3295	3.145884078161685	147.06199860937204	-1.36632	0.333416	0.0940166	-1.28728	0
13.0396	3.5234680738943314	100.93177892986482	-1.45331	0.428903	-2.04757	0.640428	0
12.1668	4.45480517075315	197.59520156999537	1.18674	-2.18384	1.29509	3.01113	0
16.4819	3.076038312670278	173.1076619254907	1.95068	1.95498	1.30912	1.99619	0
17.6425	2.753138666619251	103.9907762024382	1.53015	1.81546	-0.643465	-2.01629	0
59.7722	2.7381996912345525	217.59022396850898	2.12066	0.150011	-1.96029	-0.668716	0
35.715	3.018958273975313	213.60839217802283	0.303852	1.32125	-0.89057	-1.02673	0
47.1867	2.6596434521228596	187.58897479528645	1.59461	0.449082	-1.56888	2.15325	0
21.2341	3.7592824868597523	208.5849339707698	-0.411527	1.65449	2.82026	-3.02801	0
14.9973	3.0706063116235285	99.92918004479839	-1.31054	-0.0507785	-2.80058	-1.87774	0
56.5454	3.0884777910163126	216.33157771630084	-0.84627	1.06887	-0.205435	3.1124	0
74.962	3.13393465140843	253.086101329339	0.135122	1.51379	-1.198	-1.63779	0
13.3059	3.5978313447034247	249.0148546549615	-0.158288	-2.00127	-2.70303	-3.09538	0
20.8723	2.3689360204552288	86.10574056316001	0.893612	2.23329	-0.141315	1.64154	0
98.1088	2.294459038751618	279.0618662589892	-0.839431	0.998222	1.44945	-1.03714	0
19.1149	3.6054124399520506	201.54529290119356	-1.96263	0.39549	2.79392	2.13064	0
17.5215	3.814919658278533	178.11986485839003	-2.23383	0.294254	2.80574	-3.0643	0
17.8227	3.036421673231348	140.91246186418255	-0.819252	0.573373	-1.72002	-3.0472	0
73.1582	2.016769392833251	269.11426206121416	0.760027	-1.13136	-1.17556	1.76226	0
13.7227	3.019815905550825	117.31997872390491	1.3846	1.08328	-0.441319	1.73255	0
12.6026	3.076626224719051	102.05973682700531	2.16137	2.06206	0.523974	-0.190253	0
11.8135	3.136436773745622	413.99823418990593	-1.73614	0.195164	1.65829	2.2858	0
17.7342	3.5125527359567146	146.81362520940314	1.55164	-0.554339	-2.34634	2.23511	0
16.8876	2.752409104844836	123.28621624339479	0.905229	-0.634603	1.30736	1.8043	0
31.5245	2.2676662644950647	100.9294506415823	0.143172	-0.423351	-2.29107	-1.17596	0
38.8387	3.297024932050257	167.26227762725668	-1.19025	1.49957	-2.63662	-0.180091	0
69.9963	3.1310049487804448	144.17274067967082	0.277154	0.865578	0.340939	1.79985	0
40.8679	0.6424272140094939	110.2692802921895	-1.84828	-1.48085	2.20675	-1.73869	0
35.2168	3.26414792374456	159.80283125568675	0.557835	-0.837528	-2.12563	-3.02257	0
13.1312	3.135182126124733	110.44457186241979	-1.63615	-0.458936	-2.26641	-0.256696	0
69.1013	2.7969734124458294	272.53208973378145	0.684821	0.537375	-2.50214	-3.05897	0
17.54	3.5125451828525667	192.62776741811558	0.597524	2.32122	-1.98281	-2.73989	0
40.5921	2.384268057649244	137.86817184724651	0.0300184	0.115218	-1.02744	-2.15783	0
15.3933	4.052759646632156	159.55409848085458	-0.604417	2.17266	-2.64459	-2.43938	0
11.8713	2.809262952263636	76.66935635486641	-1.12369	-1.89547	-1.84821	3.04425	0
64.514	3.346888032510798	250.03545059160228	1.64538	-0.126378	2.45584	1.14163	0
20.819	3.0559212970297662	89.65081198766163	0.0115497	1.57551	-2.70811	0.239028	0
14.4234	2.791055509725513	120.34687654375372	-0.743093	-0.325648	-0.538776	0.938824	0
18.7741	3.57900718739052	190.9634240502076	-0.089563	2.13062	-1.90813	1.96694	0
32.2571	3.225614152312293	191.21976615490107	-0.00337251	-2.37534	0.64037	-1.36664	0
28.6429	4.234712763316067	179.4841754789204	0.977814	-2.32463	-3.03129	-0.530094	0
14.8597	2.951806800767293	224.80251816357818	0.0247352	-0.23728	-2.41651	-2.10816	0
15.3396	3.314340261563343	124.5092448352423	-2.32175	-0.383657	-2.08688	-2.84197	0
12.3105	2.837193148455177	140.65910365954244	-0.865589	-1.64841	-2.90316	-1.71401	0
35.2469	3.8427820152592576	207.7137918432568	-2.10038	1.56504	-0.34585	1.49787	0
23.2263	2.7749786788550286	135.14082015454065	-0.691186	1.07399	-0.860409	0.966058	0
40.7231	3.084088329722978	90.44229035865688	-1.32068	-2.21885	-1.59504	-1.98308	0
22.8286	3.175415317904258	120.45804202746443	2.06677	1.01582	3.08263	-2.12327	0
18.3462	2.927247850370145	159.56818781364885	-1.5064	-2.01112	-0.385701	-2.82023	0
14.4632	2.705798180555557	113.30742062423052	-0.226199	1.05251	-0.340243	-2.24329	0
24.5247	2.8311243380148463	141.59942939045345	-1.83733	-1.97915	-2.38084	3.00726	0
14.1402	2.8745312914353534	74.30389959383761	-1.85393	-1.06353	-2.59327	2.96678	0
174.3	2.566236971545886	663.9642078471851	-1.41326	1.15074	-1.95935	0.875861	0
19.4571	2.921859364519787	115.79580130342896	0.13112	-0.0292442	1.66893	2.36115	0
37.492	2.636107857107947	174.97898185875673	0.762978	-1.06294	3.12682	0.0236915	0
14.373	0.44022317780416775	67.26936011296377	-0.532183	-0.727807	-1.08681	2.18375	0
81.148	2.2922441349334934	294.5971413589022	-1.90417	-0.350999	-2.32771	-0.949897	0
20.8158	3.514632111848408	198.26914301745245	1.07887	-1.77112	-3.10072	0.701494	0
44.4753	2.996374758849212	118.29188413697767	-2.4069	-2.06074	-1.55645	-3.0555	0
17.6496	2.8258804618991076	89.0331072925998	0.306021	2.18655	-1.38736	2.42567	0
10.3029	2.530556950453651	75.73036434727949	0.888158	0.77018	0.368368	1.40438	0
36.3019	3.2959301355001442	155.86289588107843	1.15524	0.156783	-1.25031	-2.40689	0
57.3539	2.5619326664998106	156.97038371289213	-1.99589	0.0504951	0.304744	-3.05388	0
37.7673	0.5661152503342405	148.19930312613678	-0.89957	-0.712489	-1.89262	1.02092	0
23.3136	3.112678064372665	114.70509983021638	1.69802	-0.0795826	0.309421	-1.54023	0
17.6257	4.340360097328446	303.73250966463894	-1.95292	1.34512	0.896653	-0.637191	0
16.0684	4.150576063871754	262.6488518866138	-2.19595	0.908039	-2.14601	1.18068	0
25.9992	2.6204422373883762	154.42196191288232	2.12455	1.56483	2.12153	0.971107	0
14.6179	2.908749442300591	90.15843963388842	-0.698101	0.835721	2.61384	1.15294	0
43.8027	0.6100077233981632	102.44036899181984	0.552099	0.13961	3.04192	-0.0898969	0
46.0916	2.8067734340037136	196.62086129368367	1.10269	-1.63622	-2.19093	0.460647	0
26.3422	2.942741084533432	137.9158724712733	0.503336	-0.148765	-3.13488	1.61006	0
20.0153	2.873975109015692	161.1709619167901	-0.2379	0.793718	1.62509	-2.75796	0
19.0507	3.242979929722045	91.3895343268358	-1.16015	-0.187486	-2.25185	-2.67139	0
44.1409	1.9249233538097044	114.64301637123354	-1.29533	0.251831	2.85483	-0.769363	0
57.8468	2.31718916402344	141.14590877273076	1.60284	1.56992	-0.295863	2.11879	0
136.109	2.27365216691428	628.7656724702694	-0.622253	0.851814	-1.97156	0.667345	0
25.1826	2.461404603291608	96.79094495339376	0.928368	-0.113548	-1.33621	-2.91046	0
12.5359	3.159074434911384	110.15641697907162	1.44798	0.33215	-0.665214	0.889297	0
25.3832	2.1940269075020336	123.75932960502293	0.493704	-0.124997	-0.458374	-2.26602	0
10.5691	2.935945075935513	84.34550636206649	0.480393	-0.198877	0.782617	-1.07575	0
14.4533	3.2327422404142268	169.884505042372	-0.252978	0.723217	-1.11412	0.178517	0
23.2077	3.1278784227130965	191.4384476479892	-0.430883	-2.0532	-1.26752	0.781947	0
12.4515	3.388751326850201	131.4854530967129	2.38326	0.825233	0.512962	1.32083	0
17.4369	3.3722975778962625	142.18171504183755	-1.81561	0.138836	-2.14011	-3.10275	0
20.5641	3.1340066287155643	159.12474345846252	-0.315795	-1.00995	0.278502	-1.38277	0
16.4643	2.834032750918712	96.59221908626182	0.630398	0.278698	-1.49466	-1.93667	0
16.6546	3.79814495829545	129.03320698177814	1.33152	-1.42452	2.16901	-2.38349	0
13.8342	3.193248335766575	120.31862209598478	-1.67239	0.676534	-0.753216	0.622	0
28.5571	0.9197225084230569	149.521757620552	1.34451	1.00577	-0.375543	2.18063	0
50.7332	2.3593909146569154	120.32443519551214	0.480272	-0.431241	-0.502908	-2.46241	0
19.4125	3.239263573444433	113.75951861317013	1.36974	-0.209948	2.42727	1.75331	0
30.1778	4.304610483000292	279.1537017393869	-1.60207	2.10271	1.45438	-2.02141	0
24.7527	2.5473285237621526	101.60476529351519	-2.31935	-0.0695107	-0.9629	-1.99044	0
74.7387	2.1265721342068318	183.97032156212046	0.1924	-0.766313	2.03971	0.509354	0
12.9933	2.875398583823638	133.40048939577545	-0.841657	-1.13705	-0.627319	-1.20433	0
12.5023	3.4423748061249806	130.8782509855247	-0.922223	0.716939	-0.397413	-1.21359	0
20.2162	4.526303751230136	185.23356858231068	-1.17134	2.24194	2.77387	0.1494	0
18.005	2.9894264705700655	182.53004012055106	0.274737	1.59396	2.44829	0.176596	0
76.4043	1.6440086294253444	213.37060793778204	0.584973	0.605538	-0.814943	1.39257	0
67.7476	1.7558392145332926	183.57028922869188	-0.465992	-1.66219	-3.0938	1.22211	0
41.0088	3.4052864542208483	233.39380272590168	-1.42486	1.03646	-2.69533	-1.27065	0
26.9907	3.1372792803826686	131.49776859388896	0.00410992	-1.35832	1.80932	1.86773	0
11.4564	1.7109318602133166	78.42620306735432	-0.767513	-1.01445	1.84973	-1.0814	0
35.7886	3.671728344594682	285.84805277031984	-2.40364	-0.12567	2.24852	1.12541	0
20.6579	3.1458630073264477	182.3436785031055	0.634548	-0.651539	-0.758307	-0.657104	0
69.2492	2.1945811473706427	214.55094796022226	-0.721728	-1.70303	0.766078	2.19001	0
16.4677	2.8441997475073717	197.09899866812486	-1.83142	-1.60298	-2.58596	0.990531	0
29.4937	2.900507291762322	118.10607850557015	-1.24794	0.824181	0.940195	2.95965	0
24.2755	2.206129109299816	146.23317571136178	-1.75032	-1.19322	-2.47311	1.12365	0
56.649	3.660532901789631	520.5870020223325	1.19114	-1.02596	-2.278	-2.15382	0
11.2653	2.9266931549363178	70.22155917917587	-0.316093	0.632265	0.984285	-0.637264	0
22.1412	3.072727567636433	121.80047990035828	1.80499	2.22443	0.0599251	-2.01867	0
12.8987	3.606330231818073	98.15282469610646	-2.13678	-0.317185	-1.84647	-1.06729	0
10.3352	2.0776132196811803	69.43282925129027	-0.293959	0.224876	-1.60027	1.56236	0
15.599	2.9647755347224853	125.97321329592249	2.19007	1.24387	2.93559	2.28407	0
12.8161	3.2803149614386466	71.55194801961201	-0.00692383	-1.39432	-1.68765	0.0834566	0
41.3125	3.5661074402565895	205.28963260330514	0.959413	-0.790753	-1.29908	-1.20326	0
40.3897	2.923904678646176	195.23921888222645	-1.02943	-1.65843	-1.37638	-0.495177	0
23.7193	2.2487604195327258	99.52702699139516	0.490784	1.10416	-2.00757	2.32131	0
15.4499	2.9527822178185703	160.9559615781171	-0.314835	-0.333487	-1.69736	-2.67883	0
13.8744	3.830606529688217	147.53756761870855	-1.5973	0.898577	-1.76047	-0.120941	0
24.1492	2.9851707490562416	122.63394666996211	-1.10621	-2.37356	1.52848	0.926959	0
13.9583	3.5710741528285292	115.24761936679991	-2.46717	-0.50022	2.38132	-3.13751	0
24.3518	3.8614898376792346	178.8152001679214	2.24692	-0.54252	-2.82784	1.34476	0
34.7642	2.986604413819982	130.71441070419283	-0.145466	-0.773301	2.37096	0.468428	0
11.6277	2.9136307238918415	189.47927996509605	-0.089284	-0.827442	0.0537972	-1.18652	0
13.7876	4.206934724677815	258.336113872872	1.46971	-1.59385	2.34084	-1.24814	0
12.4474	3.2087630673691434	166.30550158892882	-0.0962631	-2.10373	1.03982	1.44791	0
11.1807	3.752700597631817	110.80814538220149	1.75876	-0.723509	2.36477	2.08293	0
70.3523	4.252975227038126	385.69747669408355	1.88629	-1.75698	-1.73204	3.0881	0
57.6572	3.653970099449868	213.6121098755403	-0.699261	2.14483	0.39633	1.80323	0
15.2613	2.8915307570622524	78.08895939502841	-1.93855	-0.809441	1.89213	-2.04319	0
12.2704	3.480273107784084	109.68748047476521	0.290038	-1.34271	1.03694	1.78676	0
11.4072	3.13169575594581	144.43851067161805	-2.20781	-1.57671	-0.404799	0.372707	0
12.5937	3.522677328029066	103.51913978666119	-0.506453	-2.37801	0.124807	2.35904	0
68.8709	2.111222229663424	174.80243734976924	-0.282865	1.73856	-1.02786	2.72721	0
20.7156	2.6441167525094276	164.8473559799329	1.67055	-0.108601	1.2189	-0.49277	0
15.3421	2.480681529832477	91.1126862556699	0.984946	1.59734	-0.881922	-1.57928	0
19.4159	1.2391368424935967	108.82098150049006	-0.711643	0.283962	-0.692402	1.26806	0
34.2718	2.4399914525549065	94.61639520425584	-2.47453	-1.89198	1.64428	-0.185641	0
16.3862	0.4106144993205307	45.3600947314515	-0.0500395	-0.186091	-0.346827	1.57467	0
